Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Pazardzhik,Male,(75-79),113.7,154,40.3,22.3,1.8,Not Significant,43.8,69.9,157.5,35.4,37.6,113.7 (±43.8),40.3 (±43.8),35.4% (±37.6%)
Pazardzhik,Male,(80-84),122.3,117,-5.3,24.7,-0.2,Not Significant,48.4,73.9,170.7,-4.3,27.2,122.3 (±48.4),-5.3 (±48.4),-4.3% (±27.2%)
Pazardzhik,Male,(85-89),86.5,106,19.5,17.1,1.1,Not Significant,33.6,52.9,120.1,22.5,34.2,86.5 (±33.6),19.5 (±33.6),22.5% (±34.2%)
Pazardzhik,Male,(90+),29.7,63,33.3,12.5,2.7,Significant Increase,24.5,5.2,54.2,112.1,95.9,29.7 (±24.5),33.3 (±24.5),112.1% (±95.9%)
Pazardzhik,Total,(0-4),10.3,4,-6.3,7.2,-0.9,Not Significant,14.2,-3.9,24.5,-61.2,22.5,10.3 (±14.2),-6.3 (±14.2),-61.2% (±22.5%)
Pazardzhik,Total,(10-14),0.1,2,1.9,1.5,1.3,Not Significant,2.9,-2.8,3.0,1900.0,1933.3,0.1 (±2.9),1.9 (±2.9),1900.0% (±1933.3%)
Pazardzhik,Total,(15-19),0.6,1,0.4,2.6,0.2,Not Significant,5.1,-4.5,5.7,66.7,149.2,0.6 (±5.1),0.4 (±5.1),66.7% (±149.2%)
Pazardzhik,Total,(20-24),1.1,1,-0.1,3.5,-0.0,Not Significant,6.9,-5.8,8.0,-9.1,78.4,1.1 (±6.9),-0.1 (±6.9),-9.1% (±78.4%)
Pazardzhik,Total,(25-29),2.0,4,2.0,3.8,0.5,Not Significant,7.5,-5.5,9.5,100.0,157.9,2.0 (±7.5),2.0 (±7.5),100.0% (±157.9%)
Pazardzhik,Total,(30-34),8.6,2,-6.6,4.9,-1.4,Not Significant,9.5,-0.9,18.1,-76.7,12.3,8.6 (±9.5),-6.6 (±9.5),-76.7% (±12.3%)
Pazardzhik,Total,(35-39),6.1,13,6.9,5.8,1.2,Not Significant,11.4,-5.3,17.5,113.1,138.8,6.1 (±11.4),6.9 (±11.4),113.1% (±138.8%)
Pazardzhik,Total,(40-44),6.1,20,13.9,6.9,2.0,Significant Increase,13.6,-7.5,19.7,227.9,226.4,6.1 (±13.6),13.9 (±13.6),227.9% (±226.4%)
Pazardzhik,Total,(45-49),36.2,24,-12.2,12.9,-0.9,Not Significant,25.2,11.0,61.4,-33.7,27.2,36.2 (±25.2),-12.2 (±25.2),-33.7% (±27.2%)
Pazardzhik,Total,(5-9),1.7,0,-1.7,2.0,-0.8,Not Significant,4.0,-2.3,5.7,-100.0,0.0,1.7 (±4.0),-1.7 (±4.0),-100.0% (±0.0%)
Pazardzhik,Total,(50-54),44.4,58,13.6,14.7,0.9,Not Significant,28.8,15.6,73.2,30.6,51.4,44.4 (±28.8),13.6 (±28.8),30.6% (±51.4%)
Pazardzhik,Total,(55-59),74.9,68,-6.9,15.9,-0.4,Not Significant,31.1,43.8,106.0,-9.2,26.6,74.9 (±31.1),-6.9 (±31.1),-9.2% (±26.6%)
Pazardzhik,Total,(60-64),147.7,143,-4.7,21.3,-0.2,Not Significant,41.8,105.9,189.5,-3.2,21.3,147.7 (±41.8),-4.7 (±41.8),-3.2% (±21.3%)
Pazardzhik,Total,(65-69),137.3,182,44.7,23.9,1.9,Not Significant,46.9,90.4,184.2,32.6,33.8,137.3 (±46.9),44.7 (±46.9),32.6% (±33.8%)
Pazardzhik,Total,(70-74),198.1,243,44.9,26.5,1.7,Not Significant,51.9,146.2,250.0,22.7,25.5,198.1 (±51.9),44.9 (±51.9),22.7% (±25.5%)
Pazardzhik,Total,(75-79),205.4,258,52.6,34.5,1.5,Not Significant,67.6,137.8,273.0,25.6,31.1,205.4 (±67.6),52.6 (±67.6),25.6% (±31.1%)
Pazardzhik,Total,(80-84),223.1,272,48.9,36.1,1.4,Not Significant,70.7,152.4,293.8,21.9,29.3,223.1 (±70.7),48.9 (±70.7),21.9% (±29.3%)
Pazardzhik,Total,(85-89),233.1,259,25.9,28.9,0.9,Not Significant,56.6,176.5,289.7,11.1,21.7,233.1 (±56.6),25.9 (±56.6),11.1% (±21.7%)
Pazardzhik,Total,(90+),119.7,175,55.3,24.5,2.3,Significant Increase,48.0,71.7,167.7,46.2,41.8,119.7 (±48.0),55.3 (±48.0),46.2% (±41.8%)
Pernik,Female,(0-4),3.2,0,-3.2,2.0,-1.6,Not Significant,3.9,-0.7,7.1,-100.0,0.0,3.2 (±3.9),-3.2 (±3.9),-100.0% (±0.0%)
Pernik,Female,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Pernik,Female,(15-19),-0.4,0,0.4,1.4,0.3,Not Significant,2.7,-3.1,2.3,-100.0,0.0,-0.4 (±2.7),0.4 (±2.7),-100.0% (±0.0%)
Pernik,Female,(20-24),0.9,0,-0.9,1.2,-0.7,Not Significant,2.4,-1.5,3.3,-100.0,0.0,0.9 (±2.4),-0.9 (±2.4),-100.0% (±0.0%)
Pernik,Female,(25-29),0.8,1,0.2,1.7,0.1,Not Significant,3.4,-2.6,4.2,25.0,101.2,0.8 (±3.4),0.2 (±3.4),25.0% (±101.2%)
Pernik,Female,(30-34),1.4,0,-1.4,2.2,-0.6,Not Significant,4.3,-2.9,5.7,-100.0,0.0,1.4 (±4.3),-1.4 (±4.3),-100.0% (±0.0%)
Pernik,Female,(35-39),0.1,1,0.9,1.5,0.6,Not Significant,2.9,-2.8,3.0,900.0,966.7,0.1 (±2.9),0.9 (±2.9),900.0% (±966.7%)
Pernik,Female,(40-44),2.1,4,1.9,3.4,0.6,Not Significant,6.6,-4.5,8.7,90.5,144.5,2.1 (±6.6),1.9 (±6.6),90.5% (±144.5%)
Pernik,Female,(45-49),7.6,5,-2.6,3.6,-0.7,Not Significant,7.0,0.6,14.6,-34.2,31.6,7.6 (±7.0),-2.6 (±7.0),-34.2% (±31.6%)
Pernik,Female,(5-9),1.2,1,-0.2,0.9,-0.2,Not Significant,1.7,-0.5,2.9,-16.7,48.8,1.2 (±1.7),-0.2 (±1.7),-16.7% (±48.8%)
Pernik,Female,(50-54),2.4,7,4.6,5.6,0.8,Not Significant,11.0,-8.6,13.4,191.7,239.5,2.4 (±11.0),4.6 (±11.0),191.7% (±239.5%)
Pernik,Female,(55-59),12.9,16,3.1,6.5,0.5,Not Significant,12.7,0.2,25.6,24.0,61.5,12.9 (±12.7),3.1 (±12.7),24.0% (±61.5%)
Pernik,Female,(60-64),19.2,23,3.8,9.5,0.4,Not Significant,18.6,0.6,37.8,19.8,59.0,19.2 (±18.6),3.8 (±18.6),19.8% (±59.0%)
Pernik,Female,(65-69),22.1,38,15.9,11.1,1.4,Not Significant,21.8,0.3,43.9,71.9,85.3,22.1 (±21.8),15.9 (±21.8),71.9% (±85.3%)
Pernik,Female,(70-74),52.8,57,4.2,11.5,0.4,Not Significant,22.6,30.2,75.4,8.0,32.4,52.8 (±22.6),4.2 (±22.6),8.0% (±32.4%)
Pernik,Female,(75-79),60.6,58,-2.6,16.6,-0.2,Not Significant,32.6,28.0,93.2,-4.3,33.5,60.6 (±32.6),-2.6 (±32.6),-4.3% (±33.5%)
Pernik,Female,(80-84),84.6,109,24.4,16.3,1.5,Not Significant,31.9,52.7,116.5,28.8,35.2,84.6 (±31.9),24.4 (±31.9),28.8% (±35.2%)
Pernik,Female,(85-89),96.3,129,32.7,20.7,1.6,Not Significant,40.5,55.8,136.8,34.0,39.7,96.3 (±40.5),32.7 (±40.5),34.0% (±39.7%)
Pernik,Female,(90+),70.6,65,-5.6,14.7,-0.4,Not Significant,28.9,41.7,99.5,-7.9,26.8,70.6 (±28.9),-5.6 (±28.9),-7.9% (±26.8%)
Pernik,Male,(0-4),0.4,1,0.6,1.2,0.5,Not Significant,2.4,-2.0,2.8,150.0,214.3,0.4 (±2.4),0.6 (±2.4),150.0% (±214.3%)
Pernik,Male,(10-14),2.5,0,-2.5,1.9,-1.3,Not Significant,3.8,-1.3,6.3,-100.0,0.0,2.5 (±3.8),-2.5 (±3.8),-100.0% (±0.0%)
Pernik,Male,(15-19),1.6,0,-1.6,1.5,-1.1,Not Significant,2.9,-1.3,4.5,-100.0,0.0,1.6 (±2.9),-1.6 (±2.9),-100.0% (±0.0%)
Pernik,Male,(20-24),1.4,0,-1.4,1.2,-1.2,Not Significant,2.4,-1.0,3.8,-100.0,0.0,1.4 (±2.4),-1.4 (±2.4),-100.0% (±0.0%)
Pernik,Male,(25-29),-1.4,1,2.4,1.5,1.6,Not Significant,2.9,-4.3,1.5,-171.4,-138.1,-1.4 (±2.9),2.4 (±2.9),-171.4% (±-138.1%)
Pernik,Male,(30-34),-1.3,1,2.3,2.1,1.1,Not Significant,4.1,-5.4,2.8,-176.9,-112.6,-1.3 (±4.1),2.3 (±4.1),-176.9% (±-112.6%)
Pernik,Male,(35-39),7.3,7,-0.3,4.1,-0.1,Not Significant,8.0,-0.7,15.3,-4.1,50.1,7.3 (±8.0),-0.3 (±8.0),-4.1% (±50.1%)
Pernik,Male,(40-44),5.2,10,4.8,5.6,0.9,Not Significant,11.0,-5.8,16.2,92.3,130.6,5.2 (±11.0),4.8 (±11.0),92.3% (±130.6%)
Pernik,Male,(45-49),19.9,10,-9.9,6.8,-1.5,Not Significant,13.4,6.5,33.3,-49.7,20.3,19.9 (±13.4),-9.9 (±13.4),-49.7% (±20.3%)
Pernik,Male,(5-9),0.6,0,-0.6,1.4,-0.4,Not Significant,2.7,-2.1,3.3,-100.0,0.0,0.6 (±2.7),-0.6 (±2.7),-100.0% (±0.0%)
Pernik,Male,(50-54),13.6,17,3.4,8.8,0.4,Not Significant,17.3,-3.7,30.9,25.0,70.0,13.6 (±17.3),3.4 (±17.3),25.0% (±70.0%)
Pernik,Male,(55-59),21.8,23,1.2,10.7,0.1,Not Significant,21.0,0.8,42.8,5.5,51.8,21.8 (±21.0),1.2 (±21.0),5.5% (±51.8%)
Pernik,Male,(60-64),43.4,42,-1.4,11.7,-0.1,Not Significant,23.0,20.4,66.4,-3.2,33.5,43.4 (±23.0),-1.4 (±23.0),-3.2% (±33.5%)
Pernik,Male,(65-69),81.2,70,-11.2,15.3,-0.7,Not Significant,30.1,51.1,111.3,-13.8,23.3,81.2 (±30.1),-11.2 (±30.1),-13.8% (±23.3%)
Pernik,Male,(70-74),80.4,83,2.6,14.1,0.2,Not Significant,27.7,52.7,108.1,3.2,26.4,80.4 (±27.7),2.6 (±27.7),3.2% (±26.4%)
Pernik,Male,(75-79),78.0,72,-6.0,16.2,-0.4,Not Significant,31.8,46.2,109.8,-7.7,26.7,78.0 (±31.8),-6.0 (±31.8),-7.7% (±26.7%)
Pernik,Male,(80-84),40.1,79,38.9,21.4,1.8,Not Significant,41.9,-1.8,82.0,97.0,100.7,40.1 (±41.9),38.9 (±41.9),97.0% (±100.7%)
Pernik,Male,(85-89),57.0,82,25.0,13.4,1.9,Not Significant,26.3,30.7,83.3,43.9,45.5,57.0 (±26.3),25.0 (±26.3),43.9% (±45.5%)
Pernik,Male,(90+),51.3,45,-6.3,11.2,-0.6,Not Significant,22.0,29.3,73.3,-12.3,26.3,51.3 (±22.0),-6.3 (±22.0),-12.3% (±26.3%)
Pernik,Total,(0-4),3.6,1,-2.6,2.4,-1.1,Not Significant,4.6,-1.0,8.2,-72.2,15.6,3.6 (±4.6),-2.6 (±4.6),-72.2% (±15.6%)
Pernik,Total,(10-14),2.5,0,-2.5,1.9,-1.3,Not Significant,3.8,-1.3,6.3,-100.0,0.0,2.5 (±3.8),-2.5 (±3.8),-100.0% (±0.0%)
Pernik,Total,(15-19),1.2,0,-1.2,2.0,-0.6,Not Significant,4.0,-2.8,5.2,-100.0,0.0,1.2 (±4.0),-1.2 (±4.0),-100.0% (±0.0%)
Pernik,Total,(20-24),2.3,0,-2.3,1.6,-1.4,Not Significant,3.1,-0.8,5.4,-100.0,0.0,2.3 (±3.1),-2.3 (±3.1),-100.0% (±0.0%)
Pernik,Total,(25-29),-0.6,2,2.6,2.3,1.1,Not Significant,4.5,-5.1,3.9,-433.3,-384.6,-0.6 (±4.5),2.6 (±4.5),-433.3% (±-384.6%)
Pernik,Total,(30-34),0.1,1,0.9,3.0,0.3,Not Significant,6.0,-5.9,6.1,900.0,983.6,0.1 (±6.0),0.9 (±6.0),900.0% (±983.6%)
Pernik,Total,(35-39),7.4,8,0.6,4.3,0.1,Not Significant,8.4,-1.0,15.8,8.1,57.5,7.4 (±8.4),0.6 (±8.4),8.1% (±57.5%)
Pernik,Total,(40-44),7.3,14,6.7,7.2,0.9,Not Significant,14.1,-6.8,21.4,91.8,126.4,7.3 (±14.1),6.7 (±14.1),91.8% (±126.4%)
Pernik,Total,(45-49),27.5,15,-12.5,8.1,-1.6,Not Significant,15.8,11.7,43.3,-45.5,19.9,27.5 (±15.8),-12.5 (±15.8),-45.5% (±19.9%)
Pernik,Total,(5-9),1.8,1,-0.8,1.6,-0.5,Not Significant,3.2,-1.4,5.0,-44.4,35.6,1.8 (±3.2),-0.8 (±3.2),-44.4% (±35.6%)
Pernik,Total,(50-54),16.0,24,8.0,11.3,0.7,Not Significant,22.1,-6.1,38.1,50.0,87.0,16.0 (±22.1),8.0 (±22.1),50.0% (±87.0%)
Pernik,Total,(55-59),34.7,39,4.3,12.6,0.3,Not Significant,24.7,10.0,59.4,12.4,46.7,34.7 (±24.7),4.3 (±24.7),12.4% (±46.7%)
Pernik,Total,(60-64),62.6,65,2.4,14.1,0.2,Not Significant,27.6,35.0,90.2,3.8,31.7,62.6 (±27.6),2.4 (±27.6),3.8% (±31.7%)
Pernik,Total,(65-69),103.3,108,4.7,19.8,0.2,Not Significant,38.9,64.4,142.2,4.5,28.6,103.3 (±38.9),4.7 (±38.9),4.5% (±28.6%)
Pernik,Total,(70-74),133.2,140,6.8,18.0,0.4,Not Significant,35.2,98.0,168.4,5.1,22.0,133.2 (±35.2),6.8 (±35.2),5.1% (±22.0%)
Pernik,Total,(75-79),138.6,130,-8.6,23.0,-0.4,Not Significant,45.1,93.5,183.7,-6.2,23.0,138.6 (±45.1),-8.6 (±45.1),-6.2% (±23.0%)
Pernik,Total,(80-84),124.7,188,63.3,26.3,2.4,Significant Increase,51.5,73.2,176.2,50.8,44.1,124.7 (±51.5),63.3 (±51.5),50.8% (±44.1%)
Pernik,Total,(85-89),153.3,211,57.7,23.8,2.4,Significant Increase,46.7,106.6,200.0,37.6,32.1,153.3 (±46.7),57.7 (±46.7),37.6% (±32.1%)
Pernik,Total,(90+),121.9,110,-11.9,17.7,-0.7,Not Significant,34.6,87.3,156.5,-9.8,19.9,121.9 (±34.6),-11.9 (±34.6),-9.8% (±19.9%)
Pleven,Female,(0-4),3.6,1,-2.6,3.4,-0.8,Not Significant,6.7,-3.1,10.3,-72.2,18.1,3.6 (±6.7),-2.6 (±6.7),-72.2% (±18.1%)
Pleven,Female,(10-14),2.4,0,-2.4,1.2,-2.0,Significant Decrease,2.3,0.1,4.7,-100.0,0.0,2.4 (±2.3),-2.4 (±2.3),-100.0% (±0.0%)
Pleven,Female,(15-19),-1.7,2,3.7,1.7,2.2,Significant Increase,3.3,-5.0,1.6,-217.6,-242.6,-1.7 (±3.3),3.7 (±3.3),-217.6% (±-242.6%)
Pleven,Female,(20-24),0.3,1,0.7,1.7,0.4,Not Significant,3.4,-3.1,3.7,233.3,306.3,0.3 (±3.4),0.7 (±3.4),233.3% (±306.3%)
Pleven,Female,(25-29),-0.7,1,1.7,1.7,1.0,Not Significant,3.4,-4.1,2.7,-242.9,-179.9,-0.7 (±3.4),1.7 (±3.4),-242.9% (±-179.9%)
Pleven,Female,(30-34),-1.2,1,2.2,1.7,1.3,Not Significant,3.3,-4.5,2.1,-183.3,-130.9,-1.2 (±3.3),2.2 (±3.3),-183.3% (±-130.9%)
Pleven,Female,(35-39),7.9,6,-1.9,3.0,-0.6,Not Significant,5.9,2.0,13.8,-24.1,32.4,7.9 (±5.9),-1.9 (±5.9),-24.1% (±32.4%)
Pleven,Female,(40-44),-2.7,9,11.7,4.5,2.6,Significant Increase,8.9,-11.6,6.2,-433.3,-478.5,-2.7 (±8.9),11.7 (±8.9),-433.3% (±-478.5%)
Pleven,Female,(45-49),4.7,5,0.3,5.0,0.1,Not Significant,9.7,-5.0,14.4,6.4,71.7,4.7 (±9.7),0.3 (±9.7),6.4% (±71.7%)
Pleven,Female,(5-9),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Pleven,Female,(50-54),17.0,8,-9.0,7.6,-1.2,Not Significant,14.8,2.2,31.8,-52.9,21.9,17.0 (±14.8),-9.0 (±14.8),-52.9% (±21.9%)
Pleven,Female,(55-59),38.8,20,-18.8,10.3,-1.8,Not Significant,20.2,18.6,59.0,-48.5,17.6,38.8 (±20.2),-18.8 (±20.2),-48.5% (±17.6%)
Pleven,Female,(60-64),21.8,25,3.2,9.7,0.3,Not Significant,19.0,2.8,40.8,14.7,53.4,21.8 (±19.0),3.2 (±19.0),14.7% (±53.4%)
Pleven,Female,(65-69),39.0,74,35.0,15.0,2.3,Significant Increase,29.4,9.6,68.4,89.7,81.5,39.0 (±29.4),35.0 (±29.4),89.7% (±81.5%)
Pleven,Female,(70-74),85.4,116,30.6,17.5,1.8,Not Significant,34.2,51.2,119.6,35.8,38.8,85.4 (±34.2),30.6 (±34.2),35.8% (±38.8%)
Pleven,Female,(75-79),121.3,140,18.7,21.5,0.9,Not Significant,42.1,79.2,163.4,15.4,29.7,121.3 (±42.1),18.7 (±42.1),15.4% (±29.7%)
Pleven,Female,(80-84),149.1,186,36.9,26.6,1.4,Not Significant,52.1,97.0,201.2,24.7,32.3,149.1 (±52.1),36.9 (±52.1),24.7% (±32.3%)
Pleven,Female,(85-89),198.3,202,3.7,27.2,0.1,Not Significant,53.3,145.0,251.6,1.9,21.6,198.3 (±53.3),3.7 (±53.3),1.9% (±21.6%)
Pleven,Female,(90+),148.2,113,-35.2,18.6,-1.9,Not Significant,36.6,111.6,184.8,-23.8,15.1,148.2 (±36.6),-35.2 (±36.6),-23.8% (±15.1%)
Pleven,Male,(0-4),3.6,2,-1.6,3.9,-0.4,Not Significant,7.6,-4.0,11.2,-44.4,37.7,3.6 (±7.6),-1.6 (±7.6),-44.4% (±37.7%)
Pleven,Male,(10-14),-0.1,0,0.1,1.2,0.1,Not Significant,2.4,-2.5,2.3,-100.0,0.0,-0.1 (±2.4),0.1 (±2.4),-100.0% (±0.0%)
Pleven,Male,(15-19),-1.2,0,1.2,2.5,0.5,Not Significant,4.9,-6.1,3.7,-100.0,0.0,-1.2 (±4.9),1.2 (±4.9),-100.0% (±0.0%)
Pleven,Male,(20-24),3.9,1,-2.9,3.3,-0.9,Not Significant,6.5,-2.6,10.4,-74.4,16.0,3.9 (±6.5),-2.9 (±6.5),-74.4% (±16.0%)
Pleven,Male,(25-29),1.0,4,3.0,3.1,1.0,Not Significant,6.1,-5.1,7.1,300.0,343.7,1.0 (±6.1),3.0 (±6.1),300.0% (±343.7%)
Pleven,Male,(30-34),0.4,4,3.6,2.8,1.3,Not Significant,5.5,-5.1,5.9,900.0,932.2,0.4 (±5.5),3.6 (±5.5),900.0% (±932.2%)
Pleven,Male,(35-39),2.5,5,2.5,4.4,0.6,Not Significant,8.6,-6.1,11.1,100.0,155.0,2.5 (±8.6),2.5 (±8.6),100.0% (±155.0%)
Pleven,Male,(40-44),11.5,9,-2.5,6.1,-0.4,Not Significant,11.9,-0.4,23.4,-21.7,39.8,11.5 (±11.9),-2.5 (±11.9),-21.7% (±39.8%)
Pleven,Male,(45-49),20.6,16,-4.6,9.0,-0.5,Not Significant,17.6,3.0,38.2,-22.3,35.8,20.6 (±17.6),-4.6 (±17.6),-22.3% (±35.8%)
Pleven,Male,(5-9),1.6,0,-1.6,1.5,-1.1,Not Significant,2.9,-1.3,4.5,-100.0,0.0,1.6 (±2.9),-1.6 (±2.9),-100.0% (±0.0%)
Pleven,Male,(50-54),4.8,33,28.2,8.8,3.2,Significant Increase,17.3,-12.5,22.1,587.5,538.2,4.8 (±17.3),28.2 (±17.3),587.5% (±538.2%)
Pleven,Male,(55-59),40.8,48,7.2,15.0,0.5,Not Significant,29.5,11.3,70.3,17.6,49.3,40.8 (±29.5),7.2 (±29.5),17.6% (±49.3%)
Pleven,Male,(60-64),54.3,84,29.7,16.5,1.8,Not Significant,32.4,21.9,86.7,54.7,57.8,54.3 (±32.4),29.7 (±32.4),54.7% (±57.8%)
Pleven,Male,(65-69),111.9,126,14.1,18.1,0.8,Not Significant,35.6,76.3,147.5,12.6,27.2,111.9 (±35.6),14.1 (±35.6),12.6% (±27.2%)
Pleven,Male,(70-74),135.4,188,52.6,22.6,2.3,Significant Increase,44.3,91.1,179.7,38.8,34.2,135.4 (±44.3),52.6 (±44.3),38.8% (±34.2%)
Pleven,Male,(75-79),93.3,155,61.7,21.8,2.8,Significant Increase,42.7,50.6,136.0,66.1,52.1,93.3 (±42.7),61.7 (±42.7),66.1% (±52.1%)
Pleven,Male,(80-84),137.5,148,10.5,23.3,0.4,Not Significant,45.7,91.8,183.2,7.6,26.8,137.5 (±45.7),10.5 (±45.7),7.6% (±26.8%)
Pleven,Male,(85-89),124.7,118,-6.7,21.1,-0.3,Not Significant,41.3,83.4,166.0,-5.4,23.5,124.7 (±41.3),-6.7 (±41.3),-5.4% (±23.5%)
Pleven,Male,(90+),59.9,66,6.1,14.8,0.4,Not Significant,28.9,31.0,88.8,10.2,35.9,59.9 (±28.9),6.1 (±28.9),10.2% (±35.9%)
Pleven,Total,(0-4),7.2,3,-4.2,4.9,-0.9,Not Significant,9.5,-2.3,16.7,-58.3,23.7,7.2 (±9.5),-4.2 (±9.5),-58.3% (±23.7%)
Pleven,Total,(10-14),2.3,0,-2.3,1.7,-1.3,Not Significant,3.4,-1.1,5.7,-100.0,0.0,2.3 (±3.4),-2.3 (±3.4),-100.0% (±0.0%)
Pleven,Total,(15-19),-2.9,2,4.9,3.1,1.6,Not Significant,6.2,-9.1,3.3,-169.0,-129.6,-2.9 (±6.2),4.9 (±6.2),-169.0% (±-129.6%)
Pleven,Total,(20-24),4.2,2,-2.2,3.7,-0.6,Not Significant,7.2,-3.0,11.4,-52.4,30.1,4.2 (±7.2),-2.2 (±7.2),-52.4% (±30.1%)
Pleven,Total,(25-29),0.3,5,4.7,3.4,1.4,Not Significant,6.7,-6.4,7.0,1566.7,1595.3,0.3 (±6.7),4.7 (±6.7),1566.7% (±1595.3%)
Pleven,Total,(30-34),-0.8,5,5.8,3.4,1.7,Not Significant,6.7,-7.5,5.9,-725.0,-709.7,-0.8 (±6.7),5.8 (±6.7),-725.0% (±-709.7%)
Pleven,Total,(35-39),10.4,11,0.6,5.3,0.1,Not Significant,10.4,-0.0,20.8,5.8,52.9,10.4 (±10.4),0.6 (±10.4),5.8% (±52.9%)
Pleven,Total,(40-44),8.8,18,9.2,7.3,1.3,Not Significant,14.3,-5.5,23.1,104.5,126.6,8.8 (±14.3),9.2 (±14.3),104.5% (±126.6%)
Pleven,Total,(45-49),25.3,21,-4.3,10.9,-0.4,Not Significant,21.4,3.9,46.7,-17.0,38.0,25.3 (±21.4),-4.3 (±21.4),-17.0% (±38.0%)
Pleven,Total,(5-9),1.6,0,-1.6,1.5,-1.1,Not Significant,2.9,-1.3,4.5,-100.0,0.0,1.6 (±2.9),-1.6 (±2.9),-100.0% (±0.0%)
Pleven,Total,(50-54),21.8,41,19.2,10.4,1.9,Not Significant,20.3,1.5,42.1,88.1,90.7,21.8 (±20.3),19.2 (±20.3),88.1% (±90.7%)
Pleven,Total,(55-59),79.6,68,-11.6,19.1,-0.6,Not Significant,37.4,42.2,117.0,-14.6,27.3,79.6 (±37.4),-11.6 (±37.4),-14.6% (±27.3%)
Pleven,Total,(60-64),76.1,109,32.9,19.0,1.7,Not Significant,37.2,38.9,113.3,43.2,47.0,76.1 (±37.2),32.9 (±37.2),43.2% (±47.0%)
Pleven,Total,(65-69),150.9,200,49.1,22.1,2.2,Significant Increase,43.3,107.6,194.2,32.5,29.5,150.9 (±43.3),49.1 (±43.3),32.5% (±29.5%)
Pleven,Total,(70-74),220.8,304,83.2,25.8,3.2,Significant Increase,50.6,170.2,271.4,37.7,25.7,220.8 (±50.6),83.2 (±50.6),37.7% (±25.7%)
Pleven,Total,(75-79),214.6,295,80.4,31.2,2.6,Significant Increase,61.2,153.4,275.8,37.5,30.5,214.6 (±61.2),80.4 (±61.2),37.5% (±30.5%)
Pleven,Total,(80-84),286.6,334,47.4,34.0,1.4,Not Significant,66.7,219.9,353.3,16.5,22.0,286.6 (±66.7),47.4 (±66.7),16.5% (±22.0%)
Pleven,Total,(85-89),323.0,320,-3.0,35.9,-0.1,Not Significant,70.4,252.6,393.4,-0.9,17.8,323.0 (±70.4),-3.0 (±70.4),-0.9% (±17.8%)
Pleven,Total,(90+),208.1,179,-29.1,25.6,-1.1,Not Significant,50.2,157.9,258.3,-14.0,16.7,208.1 (±50.2),-29.1 (±50.2),-14.0% (±16.7%)
Plovdiv,Female,(0-4),5.7,8,2.3,5.6,0.4,Not Significant,11.0,-5.3,16.7,40.4,92.5,5.7 (±11.0),2.3 (±11.0),40.4% (±92.5%)
Plovdiv,Female,(10-14),0.4,0,-0.4,1.1,-0.4,Not Significant,2.1,-1.7,2.5,-100.0,0.0,0.4 (±2.1),-0.4 (±2.1),-100.0% (±0.0%)
Plovdiv,Female,(15-19),1.5,3,1.5,2.8,0.5,Not Significant,5.5,-4.0,7.0,100.0,157.1,1.5 (±5.5),1.5 (±5.5),100.0% (±157.1%)
Plovdiv,Female,(20-24),2.1,1,-1.1,2.7,-0.4,Not Significant,5.2,-3.1,7.3,-52.4,33.9,2.1 (±5.2),-1.1 (±5.2),-52.4% (±33.9%)
Plovdiv,Female,(25-29),0.9,1,0.1,4.1,0.0,Not Significant,8.1,-7.2,9.0,11.1,100.0,0.9 (±8.1),0.1 (±8.1),11.1% (±100.0%)
Plovdiv,Female,(30-34),4.4,5,0.6,3.3,0.2,Not Significant,6.4,-2.0,10.8,13.6,67.3,4.4 (±6.4),0.6 (±6.4),13.6% (±67.3%)
Plovdiv,Female,(35-39),5.8,8,2.2,4.9,0.4,Not Significant,9.7,-3.9,15.5,37.9,86.3,5.8 (±9.7),2.2 (±9.7),37.9% (±86.3%)
Plovdiv,Female,(40-44),16.9,14,-2.9,7.6,-0.4,Not Significant,14.9,2.0,31.8,-17.2,38.8,16.9 (±14.9),-2.9 (±14.9),-17.2% (±38.8%)
Plovdiv,Female,(45-49),22.3,27,4.7,8.6,0.5,Not Significant,16.9,5.4,39.2,21.1,52.2,22.3 (±16.9),4.7 (±16.9),21.1% (±52.2%)
Plovdiv,Female,(5-9),1.1,0,-1.1,1.5,-0.7,Not Significant,2.9,-1.8,4.0,-100.0,0.0,1.1 (±2.9),-1.1 (±2.9),-100.0% (±0.0%)
Plovdiv,Female,(50-54),28.9,30,1.1,10.3,0.1,Not Significant,20.2,8.7,49.1,3.8,42.7,28.9 (±20.2),1.1 (±20.2),3.8% (±42.7%)
Plovdiv,Female,(55-59),59.4,50,-9.4,15.2,-0.6,Not Significant,29.8,29.6,89.2,-15.8,28.1,59.4 (±29.8),-9.4 (±29.8),-15.8% (±28.1%)
