Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Pazardzhik,Male,(55-59),159.0,218,59.0,20.2,2.9,Significant Increase,39.6,119.4,198.6,37.1,27.3,159.0 (±39.6),59.0 (±39.6),37.1% (±27.3%)
Pazardzhik,Male,(60-64),219.6,284,64.4,24.7,2.6,Significant Increase,48.5,171.1,268.1,29.3,23.4,219.6 (±48.5),64.4 (±48.5),29.3% (±23.4%)
Pazardzhik,Male,(65-69),241.4,411,169.6,25.9,6.5,Significant Increase,50.8,190.6,292.2,70.3,29.6,241.4 (±50.8),169.6 (±50.8),70.3% (±29.6%)
Pazardzhik,Male,(70-74),336.4,466,129.6,28.4,4.6,Significant Increase,55.6,280.8,392.0,38.5,19.6,336.4 (±55.6),129.6 (±55.6),38.5% (±19.6%)
Pazardzhik,Male,(75-79),295.8,457,161.2,30.7,5.2,Significant Increase,60.2,235.6,356.0,54.5,26.1,295.8 (±60.2),161.2 (±60.2),54.5% (±26.1%)
Pazardzhik,Male,(80-84),305.6,385,79.4,31.4,2.5,Significant Increase,61.5,244.1,367.1,26.0,21.1,305.6 (±61.5),79.4 (±61.5),26.0% (±21.1%)
Pazardzhik,Male,(85-89),225.4,300,74.6,25.1,3.0,Significant Increase,49.2,176.2,274.6,33.1,23.9,225.4 (±49.2),74.6 (±49.2),33.1% (±23.9%)
Pazardzhik,Male,(90+),109.4,150,40.6,17.8,2.3,Significant Increase,34.9,74.5,144.3,37.1,33.1,109.4 (±34.9),40.6 (±34.9),37.1% (±33.1%)
Pazardzhik,Total,(0-4),19.6,14,-5.6,8.6,-0.6,Not Significant,16.9,2.7,36.5,-28.6,33.0,19.6 (±16.9),-5.6 (±16.9),-28.6% (±33.0%)
Pazardzhik,Total,(10-14),1.8,6,4.2,3.7,1.1,Not Significant,7.2,-5.4,9.0,233.3,266.6,1.8 (±7.2),4.2 (±7.2),233.3% (±266.6%)
Pazardzhik,Total,(15-19),7.6,10,2.4,3.6,0.7,Not Significant,7.1,0.5,14.7,31.6,63.6,7.6 (±7.1),2.4 (±7.1),31.6% (±63.6%)
Pazardzhik,Total,(20-24),7.6,5,-2.6,5.0,-0.5,Not Significant,9.9,-2.3,17.5,-34.2,37.2,7.6 (±9.9),-2.6 (±9.9),-34.2% (±37.2%)
Pazardzhik,Total,(25-29),4.2,13,8.8,5.8,1.5,Not Significant,11.3,-7.1,15.5,209.5,225.6,4.2 (±11.3),8.8 (±11.3),209.5% (±225.6%)
Pazardzhik,Total,(30-34),18.0,15,-3.0,6.2,-0.5,Not Significant,12.2,5.8,30.2,-16.7,33.6,18.0 (±12.2),-3.0 (±12.2),-16.7% (±33.6%)
Pazardzhik,Total,(35-39),32.0,40,8.0,8.3,1.0,Not Significant,16.3,15.7,48.3,25.0,42.2,32.0 (±16.3),8.0 (±16.3),25.0% (±42.2%)
Pazardzhik,Total,(40-44),35.2,72,36.8,10.4,3.5,Significant Increase,20.4,14.8,55.6,104.5,75.0,35.2 (±20.4),36.8 (±20.4),104.5% (±75.0%)
Pazardzhik,Total,(45-49),76.8,109,32.2,16.5,1.9,Not Significant,32.4,44.4,109.2,41.9,42.1,76.8 (±32.4),32.2 (±32.4),41.9% (±42.1%)
Pazardzhik,Total,(5-9),0.2,2,1.8,2.9,0.6,Not Significant,5.7,-5.5,5.9,900.0,966.1,0.2 (±5.7),1.8 (±5.7),900.0% (±966.1%)
Pazardzhik,Total,(50-54),106.2,209,102.8,18.4,5.6,Significant Increase,36.2,70.0,142.4,96.8,50.0,106.2 (±36.2),102.8 (±36.2),96.8% (±50.0%)
Pazardzhik,Total,(55-59),227.4,318,90.6,24.4,3.7,Significant Increase,47.9,179.5,275.3,39.8,24.3,227.4 (±47.9),90.6 (±47.9),39.8% (±24.3%)
Pazardzhik,Total,(60-64),362.6,424,61.4,31.5,1.9,Not Significant,61.7,300.9,424.3,16.9,17.0,362.6 (±61.7),61.4 (±61.7),16.9% (±17.0%)
Pazardzhik,Total,(65-69),375.8,628,252.2,33.9,7.4,Significant Increase,66.5,309.3,442.3,67.1,25.1,375.8 (±66.5),252.2 (±66.5),67.1% (±25.1%)
Pazardzhik,Total,(70-74),561.8,810,248.2,36.6,6.8,Significant Increase,71.8,490.0,633.6,44.2,16.4,561.8 (±71.8),248.2 (±71.8),44.2% (±16.4%)
Pazardzhik,Total,(75-79),555.6,893,337.4,45.3,7.4,Significant Increase,88.8,466.8,644.4,60.7,22.1,555.6 (±88.8),337.4 (±88.8),60.7% (±22.1%)
Pazardzhik,Total,(80-84),636.0,865,229.0,49.2,4.7,Significant Increase,96.5,539.5,732.5,36.0,17.9,636.0 (±96.5),229.0 (±96.5),36.0% (±17.9%)
Pazardzhik,Total,(85-89),614.8,813,198.2,44.2,4.5,Significant Increase,86.7,528.1,701.5,32.2,16.3,614.8 (±86.7),198.2 (±86.7),32.2% (±16.3%)
Pazardzhik,Total,(90+),356.8,433,76.2,33.2,2.3,Significant Increase,65.1,291.7,421.9,21.4,18.8,356.8 (±65.1),76.2 (±65.1),21.4% (±18.8%)
Pernik,Female,(0-4),6.0,1,-5.0,2.8,-1.8,Not Significant,5.6,0.4,11.6,-83.3,8.1,6.0 (±5.6),-5.0 (±5.6),-83.3% (±8.1%)
Pernik,Female,(10-14),1.2,0,-1.2,1.1,-1.1,Not Significant,2.1,-0.9,3.3,-100.0,0.0,1.2 (±2.1),-1.2 (±2.1),-100.0% (±0.0%)
Pernik,Female,(15-19),-0.2,0,0.2,1.6,0.1,Not Significant,3.1,-3.3,2.9,-100.0,0.0,-0.2 (±3.1),0.2 (±3.1),-100.0% (±0.0%)
Pernik,Female,(20-24),3.4,3,-0.4,1.6,-0.3,Not Significant,3.1,0.3,6.5,-11.8,42.0,3.4 (±3.1),-0.4 (±3.1),-11.8% (±42.0%)
Pernik,Female,(25-29),-0.4,4,4.4,2.4,1.9,Not Significant,4.6,-5.0,4.2,-1100.0,-1095.2,-0.4 (±4.6),4.4 (±4.6),-1100.0% (±-1095.2%)
Pernik,Female,(30-34),2.8,2,-0.8,2.5,-0.3,Not Significant,5.0,-2.2,7.8,-28.6,45.8,2.8 (±5.0),-0.8 (±5.0),-28.6% (±45.8%)
Pernik,Female,(35-39),-0.4,6,6.4,2.5,2.5,Significant Increase,5.0,-5.4,4.6,-1600.0,-1630.4,-0.4 (±5.0),6.4 (±5.0),-1600.0% (±-1630.4%)
Pernik,Female,(40-44),7.4,11,3.6,4.5,0.8,Not Significant,8.8,-1.4,16.2,48.6,80.7,7.4 (±8.8),3.6 (±8.8),48.6% (±80.7%)
Pernik,Female,(45-49),13.4,16,2.6,6.0,0.4,Not Significant,11.8,1.6,25.2,19.4,55.9,13.4 (±11.8),2.6 (±11.8),19.4% (±55.9%)
Pernik,Female,(5-9),1.0,0,-1.0,0.7,-1.3,Not Significant,1.5,-0.5,2.5,-100.0,0.0,1.0 (±1.5),-1.0 (±1.5),-100.0% (±0.0%)
Pernik,Female,(50-54),16.8,30,13.2,7.8,1.7,Not Significant,15.3,1.5,32.1,78.6,85.1,16.8 (±15.3),13.2 (±15.3),78.6% (±85.1%)
Pernik,Female,(55-59),40.4,45,4.6,9.9,0.5,Not Significant,19.4,21.0,59.8,11.4,36.1,40.4 (±19.4),4.6 (±19.4),11.4% (±36.1%)
Pernik,Female,(60-64),46.4,76,29.6,12.8,2.3,Significant Increase,25.1,21.3,71.5,63.8,57.5,46.4 (±25.1),29.6 (±25.1),63.8% (±57.5%)
Pernik,Female,(65-69),85.0,139,54.0,15.6,3.5,Significant Increase,30.5,54.5,115.5,63.5,43.2,85.0 (±30.5),54.0 (±30.5),63.5% (±43.2%)
Pernik,Female,(70-74),146.0,166,20.0,17.1,1.2,Not Significant,33.6,112.4,179.6,13.7,21.3,146.0 (±33.6),20.0 (±33.6),13.7% (±21.3%)
Pernik,Female,(75-79),169.8,240,70.2,21.4,3.3,Significant Increase,42.0,127.8,211.8,41.3,28.0,169.8 (±42.0),70.2 (±42.0),41.3% (±28.0%)
Pernik,Female,(80-84),213.6,323,109.4,26.8,4.1,Significant Increase,52.5,161.1,266.1,51.2,29.8,213.6 (±52.5),109.4 (±52.5),51.2% (±29.8%)
Pernik,Female,(85-89),257.0,327,70.0,26.8,2.6,Significant Increase,52.4,204.6,309.4,27.2,21.5,257.0 (±52.4),70.0 (±52.4),27.2% (±21.5%)
Pernik,Female,(90+),164.2,230,65.8,21.7,3.0,Significant Increase,42.5,121.7,206.7,40.1,28.8,164.2 (±42.5),65.8 (±42.5),40.1% (±28.8%)
Pernik,Male,(0-4),8.6,2,-6.6,3.6,-1.8,Not Significant,7.1,1.5,15.7,-76.7,10.6,8.6 (±7.1),-6.6 (±7.1),-76.7% (±10.6%)
Pernik,Male,(10-14),3.2,1,-2.2,2.4,-0.9,Not Significant,4.6,-1.4,7.8,-68.7,18.5,3.2 (±4.6),-2.2 (±4.6),-68.7% (±18.5%)
Pernik,Male,(15-19),2.2,2,-0.2,2.2,-0.1,Not Significant,4.3,-2.1,6.5,-9.1,60.1,2.2 (±4.3),-0.2 (±4.3),-9.1% (±60.1%)
Pernik,Male,(20-24),3.0,4,1.0,2.7,0.4,Not Significant,5.2,-2.2,8.2,33.3,84.5,3.0 (±5.2),1.0 (±5.2),33.3% (±84.5%)
Pernik,Male,(25-29),3.0,4,1.0,2.8,0.4,Not Significant,5.5,-2.5,8.5,33.3,86.2,3.0 (±5.5),1.0 (±5.5),33.3% (±86.2%)
Pernik,Male,(30-34),6.2,5,-1.2,4.2,-0.3,Not Significant,8.2,-2.0,14.4,-19.4,45.9,6.2 (±8.2),-1.2 (±8.2),-19.4% (±45.9%)
Pernik,Male,(35-39),17.0,13,-4.0,5.7,-0.7,Not Significant,11.1,5.9,28.1,-23.5,30.2,17.0 (±11.1),-4.0 (±11.1),-23.5% (±30.2%)
Pernik,Male,(40-44),17.2,29,11.8,7.3,1.6,Not Significant,14.3,2.9,31.5,68.6,76.5,17.2 (±14.3),11.8 (±14.3),68.6% (±76.5%)
Pernik,Male,(45-49),49.4,32,-17.4,10.6,-1.6,Not Significant,20.7,28.7,70.1,-35.2,19.2,49.4 (±20.7),-17.4 (±20.7),-35.2% (±19.2%)
Pernik,Male,(5-9),0.6,0,-0.6,1.2,-0.5,Not Significant,2.3,-1.7,2.9,-100.0,0.0,0.6 (±2.3),-0.6 (±2.3),-100.0% (±0.0%)
Pernik,Male,(50-54),45.0,78,33.0,13.2,2.5,Significant Increase,25.9,19.1,70.9,73.3,63.3,45.0 (±25.9),33.0 (±25.9),73.3% (±63.3%)
Pernik,Male,(55-59),80.4,128,47.6,16.1,3.0,Significant Increase,31.5,48.9,111.9,59.2,44.8,80.4 (±31.5),47.6 (±31.5),59.2% (±44.8%)
Pernik,Male,(60-64),129.2,177,47.8,18.0,2.7,Significant Increase,35.3,93.9,164.5,37.0,29.4,129.2 (±35.3),47.8 (±35.3),37.0% (±29.4%)
Pernik,Male,(65-69),152.0,244,92.0,21.2,4.3,Significant Increase,41.5,110.5,193.5,60.5,34.4,152.0 (±41.5),92.0 (±41.5),60.5% (±34.4%)
Pernik,Male,(70-74),167.2,271,103.8,20.4,5.1,Significant Increase,39.9,127.3,207.1,62.1,31.2,167.2 (±39.9),103.8 (±39.9),62.1% (±31.2%)
Pernik,Male,(75-79),174.4,246,71.6,22.1,3.2,Significant Increase,43.2,131.2,217.6,41.1,28.0,174.4 (±43.2),71.6 (±43.2),41.1% (±28.0%)
Pernik,Male,(80-84),152.6,221,68.4,26.4,2.6,Significant Increase,51.8,100.8,204.4,44.8,36.7,152.6 (±51.8),68.4 (±51.8),44.8% (±36.7%)
Pernik,Male,(85-89),177.8,244,66.2,21.6,3.1,Significant Increase,42.4,135.4,220.2,37.2,26.4,177.8 (±42.4),66.2 (±42.4),37.2% (±26.4%)
Pernik,Male,(90+),90.2,119,28.8,15.1,1.9,Not Significant,29.7,60.5,119.9,31.9,32.7,90.2 (±29.7),28.8 (±29.7),31.9% (±32.7%)
Pernik,Total,(0-4),14.6,3,-11.6,4.4,-2.7,Significant Decrease,8.5,6.1,23.1,-79.5,7.5,14.6 (±8.5),-11.6 (±8.5),-79.5% (±7.5%)
Pernik,Total,(10-14),4.4,1,-3.4,2.5,-1.3,Not Significant,5.0,-0.6,9.4,-77.3,12.1,4.4 (±5.0),-3.4 (±5.0),-77.3% (±12.1%)
Pernik,Total,(15-19),2.0,2,-0.0,2.9,-0.0,Not Significant,5.6,-3.6,7.6,-0.0,73.7,2.0 (±5.6),-0.0 (±5.6),-0.0% (±73.7%)
Pernik,Total,(20-24),6.4,7,0.6,3.0,0.2,Not Significant,6.0,0.4,12.4,9.4,52.9,6.4 (±6.0),0.6 (±6.0),9.4% (±52.9%)
Pernik,Total,(25-29),2.6,8,5.4,3.7,1.5,Not Significant,7.2,-4.6,9.8,207.7,226.1,2.6 (±7.2),5.4 (±7.2),207.7% (±226.1%)
Pernik,Total,(30-34),9.0,7,-2.0,5.0,-0.4,Not Significant,9.9,-0.9,18.9,-22.2,40.8,9.0 (±9.9),-2.0 (±9.9),-22.2% (±40.8%)
Pernik,Total,(35-39),16.6,19,2.4,6.2,0.4,Not Significant,12.1,4.5,28.7,14.5,48.3,16.6 (±12.1),2.4 (±12.1),14.5% (±48.3%)
Pernik,Total,(40-44),24.6,40,15.4,9.2,1.7,Not Significant,18.0,6.6,42.6,62.6,68.7,24.6 (±18.0),15.4 (±18.0),62.6% (±68.7%)
Pernik,Total,(45-49),62.8,48,-14.8,12.5,-1.2,Not Significant,24.6,38.2,87.4,-23.6,21.5,62.8 (±24.6),-14.8 (±24.6),-23.6% (±21.5%)
Pernik,Total,(5-9),1.6,0,-1.6,1.4,-1.1,Not Significant,2.7,-1.1,4.3,-100.0,0.0,1.6 (±2.7),-1.6 (±2.7),-100.0% (±0.0%)
Pernik,Total,(50-54),61.8,108,46.2,15.5,3.0,Significant Increase,30.4,31.4,92.2,74.8,57.7,61.8 (±30.4),46.2 (±30.4),74.8% (±57.7%)
Pernik,Total,(55-59),120.8,173,52.2,18.8,2.8,Significant Increase,36.8,84.0,157.6,43.2,33.4,120.8 (±36.8),52.2 (±36.8),43.2% (±33.4%)
Pernik,Total,(60-64),175.6,253,77.4,21.3,3.6,Significant Increase,41.8,133.8,217.4,44.1,27.7,175.6 (±41.8),77.4 (±41.8),44.1% (±27.7%)
Pernik,Total,(65-69),237.0,383,146.0,26.2,5.6,Significant Increase,51.4,185.6,288.4,61.6,28.8,237.0 (±51.4),146.0 (±51.4),61.6% (±28.8%)
Pernik,Total,(70-74),313.2,437,123.8,27.3,4.5,Significant Increase,53.5,259.7,366.7,39.5,20.3,313.2 (±53.5),123.8 (±53.5),39.5% (±20.3%)
Pernik,Total,(75-79),344.2,486,141.8,29.8,4.8,Significant Increase,58.4,285.8,402.6,41.2,20.5,344.2 (±58.4),141.8 (±58.4),41.2% (±20.5%)
Pernik,Total,(80-84),366.2,544,177.8,38.5,4.6,Significant Increase,75.5,290.7,441.7,48.6,25.4,366.2 (±75.5),177.8 (±75.5),48.6% (±25.4%)
Pernik,Total,(85-89),434.8,571,136.2,33.8,4.0,Significant Increase,66.2,368.6,501.0,31.3,17.3,434.8 (±66.2),136.2 (±66.2),31.3% (±17.3%)
Pernik,Total,(90+),254.4,349,94.6,27.0,3.5,Significant Increase,52.9,201.5,307.3,37.2,23.6,254.4 (±52.9),94.6 (±52.9),37.2% (±23.6%)
Pleven,Female,(0-4),7.2,8,0.8,5.8,0.1,Not Significant,11.4,-4.2,18.6,11.1,68.1,7.2 (±11.4),0.8 (±11.4),11.1% (±68.1%)
Pleven,Female,(10-14),3.6,0,-3.6,2.3,-1.6,Not Significant,4.5,-0.9,8.1,-100.0,0.0,3.6 (±4.5),-3.6 (±4.5),-100.0% (±0.0%)
Pleven,Female,(15-19),-2.6,1,3.6,2.4,1.5,Not Significant,4.7,-7.3,2.1,-138.5,-86.1,-2.6 (±4.7),3.6 (±4.7),-138.5% (±-86.1%)
Pleven,Female,(20-24),-1.2,0,1.2,2.6,0.5,Not Significant,5.1,-6.3,3.9,-100.0,0.0,-1.2 (±5.1),1.2 (±5.1),-100.0% (±0.0%)
Pleven,Female,(25-29),1.4,4,2.6,2.9,0.9,Not Significant,5.7,-4.3,7.1,185.7,229.4,1.4 (±5.7),2.6 (±5.7),185.7% (±229.4%)
Pleven,Female,(30-34),4.8,4,-0.8,2.9,-0.3,Not Significant,5.8,-1.0,10.6,-16.7,45.6,4.8 (±5.8),-0.8 (±5.8),-16.7% (±45.6%)
Pleven,Female,(35-39),11.0,11,-0.0,4.1,-0.0,Not Significant,7.9,3.1,18.9,-0.0,41.8,11.0 (±7.9),-0.0 (±7.9),-0.0% (±41.8%)
Pleven,Female,(40-44),13.8,18,4.2,6.2,0.7,Not Significant,12.2,1.6,26.0,30.4,61.2,13.8 (±12.2),4.2 (±12.2),30.4% (±61.2%)
Pleven,Female,(45-49),14.4,35,20.6,8.1,2.5,Significant Increase,15.9,-1.5,30.3,143.1,127.6,14.4 (±15.9),20.6 (±15.9),143.1% (±127.6%)
Pleven,Female,(5-9),0.6,1,0.4,1.3,0.3,Not Significant,2.5,-1.9,3.1,66.7,134.4,0.6 (±2.5),0.4 (±2.5),66.7% (±134.4%)
Pleven,Female,(50-54),35.6,47,11.4,10.2,1.1,Not Significant,20.1,15.5,55.7,32.0,47.6,35.6 (±20.1),11.4 (±20.1),32.0% (±47.6%)
Pleven,Female,(55-59),61.8,81,19.2,12.6,1.5,Not Significant,24.6,37.2,86.4,31.1,37.4,61.8 (±24.6),19.2 (±24.6),31.1% (±37.4%)
Pleven,Female,(60-64),81.2,120,38.8,16.0,2.4,Significant Increase,31.4,49.8,112.6,47.8,41.2,81.2 (±31.4),38.8 (±31.4),47.8% (±41.2%)
Pleven,Female,(65-69),144.0,200,56.0,22.2,2.5,Significant Increase,43.6,100.4,187.6,38.9,32.3,144.0 (±43.6),56.0 (±43.6),38.9% (±32.3%)
Pleven,Female,(70-74),258.2,374,115.8,25.2,4.6,Significant Increase,49.4,208.8,307.6,44.8,23.2,258.2 (±49.4),115.8 (±49.4),44.8% (±23.2%)
Pleven,Female,(75-79),345.0,486,141.0,30.5,4.6,Significant Increase,59.7,285.3,404.7,40.9,20.8,345.0 (±59.7),141.0 (±59.7),40.9% (±20.8%)
Pleven,Female,(80-84),393.4,612,218.6,38.8,5.6,Significant Increase,76.1,317.3,469.5,55.6,25.2,393.4 (±76.1),218.6 (±76.1),55.6% (±25.2%)
Pleven,Female,(85-89),499.4,600,100.6,37.5,2.7,Significant Increase,73.5,425.9,572.9,20.1,15.4,499.4 (±73.5),100.6 (±73.5),20.1% (±15.4%)
Pleven,Female,(90+),332.6,393,60.4,28.1,2.1,Significant Increase,55.1,277.5,387.7,18.2,16.8,332.6 (±55.1),60.4 (±55.1),18.2% (±16.8%)
Pleven,Male,(0-4),17.8,10,-7.8,6.4,-1.2,Not Significant,12.6,5.2,30.4,-43.8,23.3,17.8 (±12.6),-7.8 (±12.6),-43.8% (±23.3%)
Pleven,Male,(10-14),1.8,2,0.2,2.5,0.1,Not Significant,4.9,-3.1,6.7,11.1,81.2,1.8 (±4.9),0.2 (±4.9),11.1% (±81.2%)
Pleven,Male,(15-19),-0.6,4,4.6,4.5,1.0,Not Significant,8.7,-9.3,8.1,-766.7,-716.1,-0.6 (±8.7),4.6 (±8.7),-766.7% (±-716.1%)
Pleven,Male,(20-24),4.0,3,-1.0,4.4,-0.2,Not Significant,8.6,-4.6,12.6,-25.0,51.2,4.0 (±8.6),-1.0 (±8.6),-25.0% (±51.2%)
Pleven,Male,(25-29),6.2,8,1.8,4.8,0.4,Not Significant,9.4,-3.2,15.6,29.0,77.7,6.2 (±9.4),1.8 (±9.4),29.0% (±77.7%)
Pleven,Male,(30-34),1.0,12,11.0,5.4,2.0,Significant Increase,10.6,-9.6,11.6,1100.0,1096.6,1.0 (±10.6),11.0 (±10.6),1100.0% (±1096.6%)
Pleven,Male,(35-39),17.2,22,4.8,6.3,0.8,Not Significant,12.3,4.9,29.5,27.9,53.3,17.2 (±12.3),4.8 (±12.3),27.9% (±53.3%)
Pleven,Male,(40-44),28.4,40,11.6,9.6,1.2,Not Significant,18.8,9.6,47.2,40.8,56.1,28.4 (±18.8),11.6 (±18.8),40.8% (±56.1%)
Pleven,Male,(45-49),62.0,82,20.0,13.1,1.5,Not Significant,25.7,36.3,87.7,32.3,38.8,62.0 (±25.7),20.0 (±25.7),32.3% (±38.8%)
Pleven,Male,(5-9),3.2,2,-1.2,2.1,-0.6,Not Significant,4.1,-0.9,7.3,-37.5,35.1,3.2 (±4.1),-1.2 (±4.1),-37.5% (±35.1%)
Pleven,Male,(50-54),52.0,115,63.0,14.9,4.2,Significant Increase,29.3,22.7,81.3,121.2,79.7,52.0 (±29.3),63.0 (±29.3),121.2% (±79.7%)
Pleven,Male,(55-59),128.4,183,54.6,20.5,2.7,Significant Increase,40.2,88.2,168.6,42.5,34.0,128.4 (±40.2),54.6 (±40.2),42.5% (±34.0%)
Pleven,Male,(60-64),205.0,281,76.0,23.4,3.3,Significant Increase,45.8,159.2,250.8,37.1,25.1,205.0 (±45.8),76.0 (±45.8),37.1% (±25.1%)
Pleven,Male,(65-69),307.0,389,82.0,29.6,2.8,Significant Increase,58.0,249.0,365.0,26.7,20.1,307.0 (±58.0),82.0 (±58.0),26.7% (±20.1%)
Pleven,Male,(70-74),397.4,562,164.6,31.3,5.3,Significant Increase,61.4,336.0,458.8,41.4,18.9,397.4 (±61.4),164.6 (±61.4),41.4% (±18.9%)
Pleven,Male,(75-79),339.6,533,193.4,29.9,6.5,Significant Increase,58.5,281.1,398.1,56.9,23.0,339.6 (±58.5),193.4 (±58.5),56.9% (±23.0%)
Pleven,Male,(80-84),329.2,417,87.8,32.2,2.7,Significant Increase,63.2,266.0,392.4,26.7,20.4,329.2 (±63.2),87.8 (±63.2),26.7% (±20.4%)
Pleven,Male,(85-89),297.4,371,73.6,29.7,2.5,Significant Increase,58.1,239.3,355.5,24.7,20.3,297.4 (±58.1),73.6 (±58.1),24.7% (±20.3%)
Pleven,Male,(90+),199.8,207,7.2,21.0,0.3,Not Significant,41.2,158.6,241.0,3.6,17.7,199.8 (±41.2),7.2 (±41.2),3.6% (±17.7%)
Pleven,Total,(0-4),25.0,18,-7.0,8.8,-0.8,Not Significant,17.2,7.8,42.2,-28.0,29.3,25.0 (±17.2),-7.0 (±17.2),-28.0% (±29.3%)
Pleven,Total,(10-14),5.4,2,-3.4,3.4,-1.0,Not Significant,6.6,-1.2,12.0,-63.0,20.3,5.4 (±6.6),-3.4 (±6.6),-63.0% (±20.3%)
Pleven,Total,(15-19),-3.2,5,8.2,5.4,1.5,Not Significant,10.5,-13.7,7.3,-256.2,-224.7,-3.2 (±10.5),8.2 (±10.5),-256.2% (±-224.7%)
Pleven,Total,(20-24),2.8,3,0.2,5.1,0.0,Not Significant,10.0,-7.2,12.8,7.1,83.7,2.8 (±10.0),0.2 (±10.0),7.1% (±83.7%)
Pleven,Total,(25-29),7.6,12,4.4,5.4,0.8,Not Significant,10.5,-2.9,18.1,57.9,91.6,7.6 (±10.5),4.4 (±10.5),57.9% (±91.6%)
Pleven,Total,(30-34),5.8,16,10.2,6.5,1.6,Not Significant,12.7,-6.9,18.5,175.9,189.4,5.8 (±12.7),10.2 (±12.7),175.9% (±189.4%)
Pleven,Total,(35-39),28.2,33,4.8,7.3,0.7,Not Significant,14.2,14.0,42.4,17.0,39.2,28.2 (±14.2),4.8 (±14.2),17.0% (±39.2%)
Pleven,Total,(40-44),42.2,58,15.8,11.8,1.3,Not Significant,23.1,19.1,65.3,37.4,48.6,42.2 (±23.1),15.8 (±23.1),37.4% (±48.6%)
Pleven,Total,(45-49),76.4,117,40.6,15.6,2.6,Significant Increase,30.5,45.9,106.9,53.1,43.7,76.4 (±30.5),40.6 (±30.5),53.1% (±43.7%)
Pleven,Total,(5-9),3.8,3,-0.8,2.4,-0.3,Not Significant,4.6,-0.8,8.4,-21.1,43.2,3.8 (±4.6),-0.8 (±4.6),-21.1% (±43.2%)
Pleven,Total,(50-54),87.6,162,74.4,17.5,4.2,Significant Increase,34.3,53.3,121.9,84.9,52.0,87.6 (±34.3),74.4 (±34.3),84.9% (±52.0%)
Pleven,Total,(55-59),190.2,264,73.8,24.9,3.0,Significant Increase,48.7,141.5,238.9,38.8,28.3,190.2 (±48.7),73.8 (±48.7),38.8% (±28.3%)
Pleven,Total,(60-64),286.2,401,114.8,29.2,3.9,Significant Increase,57.3,228.9,343.5,40.1,23.4,286.2 (±57.3),114.8 (±57.3),40.1% (±23.4%)
Pleven,Total,(65-69),451.0,589,138.0,36.2,3.8,Significant Increase,71.0,380.0,522.0,30.6,17.8,451.0 (±71.0),138.0 (±71.0),30.6% (±17.8%)
Pleven,Total,(70-74),655.6,936,280.4,39.7,7.1,Significant Increase,77.8,577.8,733.4,42.8,15.2,655.6 (±77.8),280.4 (±77.8),42.8% (±15.2%)
Pleven,Total,(75-79),684.6,1019,334.4,41.7,8.0,Significant Increase,81.8,602.8,766.4,48.8,15.8,684.6 (±81.8),334.4 (±81.8),48.8% (±15.8%)
Pleven,Total,(80-84),722.6,1029,306.4,52.0,5.9,Significant Increase,101.9,620.7,824.5,42.4,17.6,722.6 (±101.9),306.4 (±101.9),42.4% (±17.6%)
Pleven,Total,(85-89),796.8,971,174.2,48.4,3.6,Significant Increase,94.9,701.9,891.7,21.9,13.0,796.8 (±94.9),174.2 (±94.9),21.9% (±13.0%)
Pleven,Total,(90+),532.4,600,67.6,38.0,1.8,Not Significant,74.4,458.0,606.8,12.7,13.8,532.4 (±74.4),67.6 (±74.4),12.7% (±13.8%)
Plovdiv,Female,(0-4),21.4,17,-4.4,8.1,-0.5,Not Significant,15.9,5.5,37.3,-20.6,33.8,21.4 (±15.9),-4.4 (±15.9),-20.6% (±33.8%)
Plovdiv,Female,(10-14),2.2,1,-1.2,2.2,-0.5,Not Significant,4.3,-2.1,6.5,-54.5,30.1,2.2 (±4.3),-1.2 (±4.3),-54.5% (±30.1%)
Plovdiv,Female,(15-19),6.8,3,-3.8,3.4,-1.1,Not Significant,6.6,0.2,13.4,-55.9,21.7,6.8 (±6.6),-3.8 (±6.6),-55.9% (±21.7%)
Plovdiv,Female,(20-24),4.4,14,9.6,3.4,2.8,Significant Increase,6.7,-2.3,11.1,218.2,192.1,4.4 (±6.7),9.6 (±6.7),218.2% (±192.1%)
Plovdiv,Female,(25-29),8.6,14,5.4,5.9,0.9,Not Significant,11.7,-3.1,20.3,62.8,93.8,8.6 (±11.7),5.4 (±11.7),62.8% (±93.8%)
Plovdiv,Female,(30-34),5.4,11,5.6,5.3,1.0,Not Significant,10.5,-5.1,15.9,103.7,134.5,5.4 (±10.5),5.6 (±10.5),103.7% (±134.5%)
Plovdiv,Female,(35-39),16.8,34,17.2,7.0,2.5,Significant Increase,13.7,3.1,30.5,102.4,90.9,16.8 (±13.7),17.2 (±13.7),102.4% (±90.9%)
Plovdiv,Female,(40-44),43.2,54,10.8,10.5,1.0,Not Significant,20.7,22.5,63.9,25.0,40.5,43.2 (±20.7),10.8 (±20.7),25.0% (±40.5%)
Plovdiv,Female,(45-49),43.2,77,33.8,12.4,2.7,Significant Increase,24.4,18.8,67.6,78.2,64.3,43.2 (±24.4),33.8 (±24.4),78.2% (±64.3%)
